Dep_Code,Dep_Name,Annee,PROD,REND,SURF,culture,saison,prixMoyen,rend_euro_par_ha,NOM_REGION,CODE_REGION,NUMERO_DEPARTEMENT,MOIS,STOCKS
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Hiver (Stockage),123.89,1028.287,Ile-de-France,11,77,1,50
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Hiver (Stockage),123.89,1028.287,Ile-de-France,11,77,2,60
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Hiver (Stockage),123.89,1028.287,Ile-de-France,11,77,3,90
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Hiver (Stockage),123.89,1028.287,Ile-de-France,11,77,10,20
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Hiver (Stockage),123.89,1028.287,Ile-de-France,11,77,11,0
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Hiver (Stockage),123.89,1028.287,Ile-de-France,11,77,12,80
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Été (Récolte),207.0047692,1718.139585,Ile-de-France,11,77,4,40
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Été (Récolte),207.0047692,1718.139585,Ile-de-France,11,77,5,90
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Été (Récolte),207.0047692,1718.139585,Ile-de-France,11,77,6,50
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Été (Récolte),207.0047692,1718.139585,Ile-de-France,11,77,7,70
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Été (Récolte),207.0047692,1718.139585,Ile-de-France,11,77,8,30
77,Seine-et-Marne,2010,1124799.4,83,135518,Blé tendre,Été (Récolte),207.0047692,1718.139585,Ile-de-France,11,77,9,30
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Hiver (Stockage),257.940625,2063.525,Ile-de-France,11,77,1,60
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Hiver (Stockage),257.940625,2063.525,Ile-de-France,11,77,2,60
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Hiver (Stockage),257.940625,2063.525,Ile-de-France,11,77,3,0
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Hiver (Stockage),257.940625,2063.525,Ile-de-France,11,77,10,10
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Hiver (Stockage),257.940625,2063.525,Ile-de-France,11,77,11,30
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Hiver (Stockage),257.940625,2063.525,Ile-de-France,11,77,12,30
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Été (Récolte),204.2135385,1633.708308,Ile-de-France,11,77,4,50
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Été (Récolte),204.2135385,1633.708308,Ile-de-France,11,77,5,20
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Été (Récolte),204.2135385,1633.708308,Ile-de-France,11,77,6,60
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Été (Récolte),204.2135385,1633.708308,Ile-de-France,11,77,7,70
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Été (Récolte),204.2135385,1633.708308,Ile-de-France,11,77,8,70
77,Seine-et-Marne,2011,1142976,80,142872,Blé tendre,Été (Récolte),204.2135385,1633.708308,Ile-de-France,11,77,9,60
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Hiver (Stockage),213.1477027,1726.496392,Ile-de-France,11,77,1,10
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Hiver (Stockage),213.1477027,1726.496392,Ile-de-France,11,77,2,20
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Hiver (Stockage),213.1477027,1726.496392,Ile-de-France,11,77,3,30
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Hiver (Stockage),213.1477027,1726.496392,Ile-de-France,11,77,10,0
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Hiver (Stockage),213.1477027,1726.496392,Ile-de-France,11,77,11,60
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Hiver (Stockage),213.1477027,1726.496392,Ile-de-France,11,77,12,10
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Été (Récolte),263.1775,2131.73775,Ile-de-France,11,77,4,20
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Été (Récolte),263.1775,2131.73775,Ile-de-France,11,77,5,90
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Été (Récolte),263.1775,2131.73775,Ile-de-France,11,77,6,50
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Été (Récolte),263.1775,2131.73775,Ile-de-France,11,77,7,0
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Été (Récolte),263.1775,2131.73775,Ile-de-France,11,77,8,10
77,Seine-et-Marne,2012,1119744,81,138240,Blé tendre,Été (Récolte),263.1775,2131.73775,Ile-de-France,11,77,9,20
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Hiver (Stockage),250.9359322,2107.861831,Ile-de-France,11,77,1,20
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Hiver (Stockage),250.9359322,2107.861831,Ile-de-France,11,77,2,0
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Hiver (Stockage),250.9359322,2107.861831,Ile-de-France,11,77,3,10
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Hiver (Stockage),250.9359322,2107.861831,Ile-de-France,11,77,10,10
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Hiver (Stockage),250.9359322,2107.861831,Ile-de-France,11,77,11,80
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Hiver (Stockage),250.9359322,2107.861831,Ile-de-France,11,77,12,60
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Été (Récolte),191.9485937,1612.368187,Ile-de-France,11,77,4,20
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Été (Récolte),191.9485937,1612.368187,Ile-de-France,11,77,5,40
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Été (Récolte),191.9485937,1612.368187,Ile-de-France,11,77,6,90
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Été (Récolte),191.9485937,1612.368187,Ile-de-France,11,77,7,60
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Été (Récolte),191.9485937,1612.368187,Ile-de-France,11,77,8,90
77,Seine-et-Marne,2013,1186164,84,141210,Blé tendre,Été (Récolte),191.9485937,1612.368187,Ile-de-France,11,77,9,60
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Hiver (Stockage),205.016,1804.1408,Ile-de-France,11,77,1,40
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Hiver (Stockage),205.016,1804.1408,Ile-de-France,11,77,2,20
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Hiver (Stockage),205.016,1804.1408,Ile-de-France,11,77,3,30
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Hiver (Stockage),205.016,1804.1408,Ile-de-France,11,77,10,40
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Hiver (Stockage),205.016,1804.1408,Ile-de-France,11,77,11,20
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Hiver (Stockage),205.016,1804.1408,Ile-de-France,11,77,12,50
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Été (Récolte),173.4684615,1526.522462,Ile-de-France,11,77,4,10
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Été (Récolte),173.4684615,1526.522462,Ile-de-France,11,77,5,90
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Été (Récolte),173.4684615,1526.522462,Ile-de-France,11,77,6,60
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Été (Récolte),173.4684615,1526.522462,Ile-de-France,11,77,7,90
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Été (Récolte),173.4684615,1526.522462,Ile-de-France,11,77,8,0
77,Seine-et-Marne,2014,1228656,88,139620,Blé tendre,Été (Récolte),173.4684615,1526.522462,Ile-de-France,11,77,9,20
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Hiver (Stockage),192.8158065,1716.060677,Ile-de-France,11,77,1,60
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Hiver (Stockage),192.8158065,1716.060677,Ile-de-France,11,77,2,30
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Hiver (Stockage),192.8158065,1716.060677,Ile-de-France,11,77,3,90
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Hiver (Stockage),192.8158065,1716.060677,Ile-de-France,11,77,10,50
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Hiver (Stockage),192.8158065,1716.060677,Ile-de-France,11,77,11,20
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Hiver (Stockage),192.8158065,1716.060677,Ile-de-France,11,77,12,10
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Été (Récolte),167.578254,1491.44646,Ile-de-France,11,77,4,50
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Été (Récolte),167.578254,1491.44646,Ile-de-France,11,77,5,60
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Été (Récolte),167.578254,1491.44646,Ile-de-France,11,77,6,10
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Été (Récolte),167.578254,1491.44646,Ile-de-France,11,77,7,0
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Été (Récolte),167.578254,1491.44646,Ile-de-France,11,77,8,80
77,Seine-et-Marne,2015,1261975.5,89,141795,Blé tendre,Été (Récolte),167.578254,1491.44646,Ile-de-France,11,77,9,50
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Hiver (Stockage),154.6649206,618.6596825,Ile-de-France,11,77,1,40
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Hiver (Stockage),154.6649206,618.6596825,Ile-de-France,11,77,2,80
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Hiver (Stockage),154.6649206,618.6596825,Ile-de-France,11,77,3,10
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Hiver (Stockage),154.6649206,618.6596825,Ile-de-France,11,77,10,10
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Hiver (Stockage),154.6649206,618.6596825,Ile-de-France,11,77,11,50
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Hiver (Stockage),154.6649206,618.6596825,Ile-de-France,11,77,12,60
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Été (Récolte),164.794127,659.1765079,Ile-de-France,11,77,4,60
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Été (Récolte),164.794127,659.1765079,Ile-de-France,11,77,5,70
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Été (Récolte),164.794127,659.1765079,Ile-de-France,11,77,6,30
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Été (Récolte),164.794127,659.1765079,Ile-de-France,11,77,7,20
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Été (Récolte),164.794127,659.1765079,Ile-de-France,11,77,8,80
77,Seine-et-Marne,2016,559980,40,139995,Blé tendre,Été (Récolte),164.794127,659.1765079,Ile-de-France,11,77,9,10
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Hiver (Stockage),178.190625,1443.344063,Ile-de-France,11,77,1,70
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Hiver (Stockage),178.190625,1443.344063,Ile-de-France,11,77,2,70
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Hiver (Stockage),178.190625,1443.344063,Ile-de-France,11,77,3,70
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Hiver (Stockage),178.190625,1443.344063,Ile-de-France,11,77,10,50
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Hiver (Stockage),178.190625,1443.344063,Ile-de-France,11,77,11,80
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Hiver (Stockage),178.190625,1443.344063,Ile-de-France,11,77,12,10
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Été (Récolte),163.6401613,1325.485306,Ile-de-France,11,77,4,90
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Été (Récolte),163.6401613,1325.485306,Ile-de-France,11,77,5,50
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Été (Récolte),163.6401613,1325.485306,Ile-de-France,11,77,6,50
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Été (Récolte),163.6401613,1325.485306,Ile-de-France,11,77,7,50
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Été (Récolte),163.6401613,1325.485306,Ile-de-France,11,77,8,90
77,Seine-et-Marne,2017,1104313.5,81,136335,Blé tendre,Été (Récolte),163.6401613,1325.485306,Ile-de-France,11,77,9,90
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Hiver (Stockage),163.8825397,1261.895556,Ile-de-France,11,77,1,0
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Hiver (Stockage),163.8825397,1261.895556,Ile-de-France,11,77,2,50
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Hiver (Stockage),163.8825397,1261.895556,Ile-de-France,11,77,3,20
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Hiver (Stockage),163.8825397,1261.895556,Ile-de-France,11,77,10,70
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Hiver (Stockage),163.8825397,1261.895556,Ile-de-France,11,77,11,80
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Hiver (Stockage),163.8825397,1261.895556,Ile-de-France,11,77,12,20
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Été (Récolte),203.5254687,1567.146109,Ile-de-France,11,77,4,0
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Été (Récolte),203.5254687,1567.146109,Ile-de-France,11,77,5,0
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Été (Récolte),203.5254687,1567.146109,Ile-de-France,11,77,6,50
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Été (Récolte),203.5254687,1567.146109,Ile-de-France,11,77,7,10
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Été (Récolte),203.5254687,1567.146109,Ile-de-France,11,77,8,30
77,Seine-et-Marne,2018,1010817.5,77,131275,Blé tendre,Été (Récolte),203.5254687,1567.146109,Ile-de-France,11,77,9,80
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Hiver (Stockage),201.9007937,1776.726984,Ile-de-France,11,77,1,30
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Hiver (Stockage),201.9007937,1776.726984,Ile-de-France,11,77,2,80
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Hiver (Stockage),201.9007937,1776.726984,Ile-de-France,11,77,3,0
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Hiver (Stockage),201.9007937,1776.726984,Ile-de-France,11,77,10,60
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Hiver (Stockage),201.9007937,1776.726984,Ile-de-France,11,77,11,30
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Hiver (Stockage),201.9007937,1776.726984,Ile-de-France,11,77,12,80
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Été (Récolte),170.1685937,1497.483625,Ile-de-France,11,77,4,30
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Été (Récolte),170.1685937,1497.483625,Ile-de-France,11,77,5,90
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Été (Récolte),170.1685937,1497.483625,Ile-de-France,11,77,6,90
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Été (Récolte),170.1685937,1497.483625,Ile-de-France,11,77,7,50
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Été (Récolte),170.1685937,1497.483625,Ile-de-France,11,77,8,30
77,Seine-et-Marne,2019,1181400,88,134250,Blé tendre,Été (Récolte),170.1685937,1497.483625,Ile-de-France,11,77,9,80
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Hiver (Stockage),196.1322581,1510.218387,Ile-de-France,11,77,1,0
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Hiver (Stockage),196.1322581,1510.218387,Ile-de-France,11,77,2,0
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Hiver (Stockage),196.1322581,1510.218387,Ile-de-France,11,77,3,70
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Hiver (Stockage),196.1322581,1510.218387,Ile-de-France,11,77,10,60
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Hiver (Stockage),196.1322581,1510.218387,Ile-de-France,11,77,11,0
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Hiver (Stockage),196.1322581,1510.218387,Ile-de-France,11,77,12,90
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Été (Récolte),189.6289231,1460.142708,Ile-de-France,11,77,4,50
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Été (Récolte),189.6289231,1460.142708,Ile-de-France,11,77,5,50
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Été (Récolte),189.6289231,1460.142708,Ile-de-France,11,77,6,10
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Été (Récolte),189.6289231,1460.142708,Ile-de-France,11,77,7,60
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Été (Récolte),189.6289231,1460.142708,Ile-de-France,11,77,8,40
77,Seine-et-Marne,2020,890158.5,77,115605,Blé tendre,Été (Récolte),189.6289231,1460.142708,Ile-de-France,11,77,9,30
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Hiver (Stockage),234.0019048,1942.21581,Ile-de-France,11,77,1,60
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Hiver (Stockage),234.0019048,1942.21581,Ile-de-France,11,77,2,70
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Hiver (Stockage),234.0019048,1942.21581,Ile-de-France,11,77,3,0
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Hiver (Stockage),234.0019048,1942.21581,Ile-de-France,11,77,10,70
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Hiver (Stockage),234.0019048,1942.21581,Ile-de-France,11,77,11,80
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Hiver (Stockage),234.0019048,1942.21581,Ile-de-France,11,77,12,40
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Été (Récolte),238.5638462,1980.079923,Ile-de-France,11,77,4,90
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Été (Récolte),238.5638462,1980.079923,Ile-de-France,11,77,5,90
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Été (Récolte),238.5638462,1980.079923,Ile-de-France,11,77,6,20
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Été (Récolte),238.5638462,1980.079923,Ile-de-France,11,77,7,50
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Été (Récolte),238.5638462,1980.079923,Ile-de-France,11,77,8,90
77,Seine-et-Marne,2021,1101949.5,83,132765,Blé tendre,Été (Récolte),238.5638462,1980.079923,Ile-de-France,11,77,9,70
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Hiver (Stockage),320.0834375,2720.709219,Ile-de-France,11,77,1,30
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Hiver (Stockage),320.0834375,2720.709219,Ile-de-France,11,77,2,50
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Hiver (Stockage),320.0834375,2720.709219,Ile-de-France,11,77,3,40
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Hiver (Stockage),320.0834375,2720.709219,Ile-de-France,11,77,10,30
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Hiver (Stockage),320.0834375,2720.709219,Ile-de-France,11,77,11,10
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Hiver (Stockage),320.0834375,2720.709219,Ile-de-France,11,77,12,60
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Été (Récolte),341.6253125,2903.815156,Ile-de-France,11,77,4,60
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Été (Récolte),341.6253125,2903.815156,Ile-de-France,11,77,5,30
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Été (Récolte),341.6253125,2903.815156,Ile-de-France,11,77,6,30
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Été (Récolte),341.6253125,2903.815156,Ile-de-France,11,77,7,40
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Été (Récolte),341.6253125,2903.815156,Ile-de-France,11,77,8,70
77,Seine-et-Marne,2022,1040145,85,122370,Blé tendre,Été (Récolte),341.6253125,2903.815156,Ile-de-France,11,77,9,10
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Hiver (Stockage),287.7190769,2416.840246,Ile-de-France,11,77,1,40
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Hiver (Stockage),287.7190769,2416.840246,Ile-de-France,11,77,2,10
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Hiver (Stockage),287.7190769,2416.840246,Ile-de-France,11,77,3,70
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Hiver (Stockage),287.7190769,2416.840246,Ile-de-France,11,77,10,20
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Hiver (Stockage),287.7190769,2416.840246,Ile-de-France,11,77,11,60
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Hiver (Stockage),287.7190769,2416.840246,Ile-de-France,11,77,12,50
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Été (Récolte),234.6868852,1971.369836,Ile-de-France,11,77,4,20
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Été (Récolte),234.6868852,1971.369836,Ile-de-France,11,77,5,90
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Été (Récolte),234.6868852,1971.369836,Ile-de-France,11,77,6,80
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Été (Récolte),234.6868852,1971.369836,Ile-de-France,11,77,7,80
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Été (Récolte),234.6868852,1971.369836,Ile-de-France,11,77,8,90
77,Seine-et-Marne,2023,1051503.9,84,125179,Blé tendre,Été (Récolte),234.6868852,1971.369836,Ile-de-France,11,77,9,90
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Hiver (Stockage),209.217,1251.11766,Ile-de-France,11,77,1,20
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Hiver (Stockage),209.217,1251.11766,Ile-de-France,11,77,2,40
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Hiver (Stockage),209.217,1251.11766,Ile-de-France,11,77,3,90
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Hiver (Stockage),209.217,1251.11766,Ile-de-France,11,77,10,20
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Hiver (Stockage),209.217,1251.11766,Ile-de-France,11,77,11,0
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Hiver (Stockage),209.217,1251.11766,Ile-de-France,11,77,12,90
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Été (Récolte),218.8803125,1308.904269,Ile-de-France,11,77,4,40
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Été (Récolte),218.8803125,1308.904269,Ile-de-France,11,77,5,0
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Été (Récolte),218.8803125,1308.904269,Ile-de-France,11,77,6,50
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Été (Récolte),218.8803125,1308.904269,Ile-de-France,11,77,7,50
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Été (Récolte),218.8803125,1308.904269,Ile-de-France,11,77,8,30
77,Seine-et-Marne,2024,662291.7,59.8,110825,Blé tendre,Été (Récolte),218.8803125,1308.904269,Ile-de-France,11,77,9,60
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Hiver (Stockage),164.2368254,1001.844635,Ile-de-France,11,77,1,50
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Hiver (Stockage),164.2368254,1001.844635,Ile-de-France,11,77,2,60
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Hiver (Stockage),164.2368254,1001.844635,Ile-de-France,11,77,3,50
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Hiver (Stockage),164.2368254,1001.844635,Ile-de-France,11,77,10,30
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Hiver (Stockage),164.2368254,1001.844635,Ile-de-France,11,77,11,90
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Hiver (Stockage),164.2368254,1001.844635,Ile-de-France,11,77,12,10
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Été (Récolte),228.8663077,1396.084477,Ile-de-France,11,77,4,50
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Été (Récolte),228.8663077,1396.084477,Ile-de-France,11,77,5,40
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Été (Récolte),228.8663077,1396.084477,Ile-de-France,11,77,6,90
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Été (Récolte),228.8663077,1396.084477,Ile-de-France,11,77,7,40
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Été (Récolte),228.8663077,1396.084477,Ile-de-France,11,77,8,80
77,Seine-et-Marne,2010,12084.1,61,1981,Blé dur,Été (Récolte),228.8663077,1396.084477,Ile-de-France,11,77,9,50
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Hiver (Stockage),320.265625,1921.59375,Ile-de-France,11,77,1,30
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Hiver (Stockage),320.265625,1921.59375,Ile-de-France,11,77,2,0
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Hiver (Stockage),320.265625,1921.59375,Ile-de-France,11,77,3,40
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Hiver (Stockage),320.265625,1921.59375,Ile-de-France,11,77,10,30
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Hiver (Stockage),320.265625,1921.59375,Ile-de-France,11,77,11,80
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Hiver (Stockage),320.265625,1921.59375,Ile-de-France,11,77,12,10
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Été (Récolte),345.6673846,2074.004308,Ile-de-France,11,77,4,40
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Été (Récolte),345.6673846,2074.004308,Ile-de-France,11,77,5,0
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Été (Récolte),345.6673846,2074.004308,Ile-de-France,11,77,6,50
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Été (Récolte),345.6673846,2074.004308,Ile-de-France,11,77,7,50
77,Seine-et-Marne,2011,8826,60,1471,Blé dur,Été (Récolte),345.6673846,2074.004308,Ile-de-France,11,77,8,50
